"Month","Animal","State","Count"
9678,"Pigs","Australian Capital Territory",0
9709,"Pigs","Australian Capital Territory",0
9740,"Pigs","Australian Capital Territory",0
9770,"Pigs","Australian Capital Territory",0
9801,"Pigs","Australian Capital Territory",0
9831,"Pigs","Australian Capital Territory",0
9862,"Pigs","Australian Capital Territory",0
9893,"Pigs","Australian Capital Territory",0
9921,"Pigs","Australian Capital Territory",0
9952,"Pigs","Australian Capital Territory",0
9982,"Pigs","Australian Capital Territory",0
10013,"Pigs","Australian Capital Territory",0
10043,"Pigs","Australian Capital Territory",0
10074,"Pigs","Australian Capital Territory",0
10105,"Pigs","Australian Capital Territory",0
10135,"Pigs","Australian Capital Territory",0
10166,"Pigs","Australian Capital Territory",0
10196,"Pigs","Australian Capital Territory",0
10227,"Pigs","Australian Capital Territory",0
10258,"Pigs","Australian Capital Territory",0
10286,"Pigs","Australian Capital Territory",0
10317,"Pigs","Australian Capital Territory",0
10347,"Pigs","Australian Capital Territory",0
10378,"Pigs","Australian Capital Territory",0
10408,"Pigs","Australian Capital Territory",0
10439,"Pigs","Australian Capital Territory",0
10470,"Pigs","Australian Capital Territory",0
10500,"Pigs","Australian Capital Territory",0
10531,"Pigs","Australian Capital Territory",0
10561,"Pigs","Australian Capital Territory",0
10592,"Pigs","Australian Capital Territory",0
10623,"Pigs","Australian Capital Territory",0
10651,"Pigs","Australian Capital Territory",0
10682,"Pigs","Australian Capital Territory",0
10712,"Pigs","Australian Capital Territory",0
10743,"Pigs","Australian Capital Territory",0
10773,"Pigs","Australian Capital Territory",0
10804,"Pigs","Australian Capital Territory",0
10835,"Pigs","Australian Capital Territory",0
10865,"Pigs","Australian Capital Territory",0
10896,"Pigs","Australian Capital Territory",0
10926,"Pigs","Australian Capital Territory",0
10957,"Pigs","Australian Capital Territory",0
10988,"Pigs","Australian Capital Territory",0
11017,"Pigs","Australian Capital Territory",0
11048,"Pigs","Australian Capital Territory",0
11078,"Pigs","Australian Capital Territory",0
11109,"Pigs","Australian Capital Territory",0
11139,"Pigs","Australian Capital Territory",0
11170,"Pigs","Australian Capital Territory",0
11201,"Pigs","Australian Capital Territory",0
11231,"Pigs","Australian Capital Territory",0
11262,"Pigs","Australian Capital Territory",0
11292,"Pigs","Australian Capital Territory",0
11323,"Pigs","Australian Capital Territory",0
11354,"Pigs","Australian Capital Territory",0
11382,"Pigs","Australian Capital Territory",0
11413,"Pigs","Australian Capital Territory",0
11443,"Pigs","Australian Capital Territory",0
11474,"Pigs","Australian Capital Territory",0
11504,"Pigs","Australian Capital Territory",0
11535,"Pigs","Australian Capital Territory",0
11566,"Pigs","Australian Capital Territory",0
11596,"Pigs","Australian Capital Territory",0
11627,"Pigs","Australian Capital Territory",0
11657,"Pigs","Australian Capital Territory",0
11688,"Pigs","Australian Capital Territory",0
11719,"Pigs","Australian Capital Territory",0
11747,"Pigs","Australian Capital Territory",0
11778,"Pigs","Australian Capital Territory",0
11808,"Pigs","Australian Capital Territory",0
11839,"Pigs","Australian Capital Territory",0
11869,"Pigs","Australian Capital Territory",0
11900,"Pigs","Australian Capital Territory",0
11931,"Pigs","Australian Capital Territory",0
11961,"Pigs","Australian Capital Territory",0
11992,"Pigs","Australian Capital Territory",0
12022,"Pigs","Australian Capital Territory",0
12053,"Pigs","Australian Capital Territory",0
12084,"Pigs","Australian Capital Territory",0
12112,"Pigs","Australian Capital Territory",0
12143,"Pigs","Australian Capital Territory",0
12173,"Pigs","Australian Capital Territory",0
12204,"Pigs","Australian Capital Territory",0
12234,"Pigs","Australian Capital Territory",0
12265,"Pigs","Australian Capital Territory",0
12296,"Pigs","Australian Capital Territory",0
12326,"Pigs","Australian Capital Territory",0
12357,"Pigs","Australian Capital Territory",0
12387,"Pigs","Australian Capital Territory",0
12418,"Pigs","Australian Capital Territory",0
12449,"Pigs","Australian Capital Territory",0
12478,"Pigs","Australian Capital Territory",0
12509,"Pigs","Australian Capital Territory",0
12539,"Pigs","Australian Capital Territory",0
12570,"Pigs","Australian Capital Territory",0
12600,"Pigs","Australian Capital Territory",0
12631,"Pigs","Australian Capital Territory",0
12662,"Pigs","Australian Capital Territory",0
12692,"Pigs","Australian Capital Territory",0
12723,"Pigs","Australian Capital Territory",0
12753,"Pigs","Australian Capital Territory",0
12784,"Pigs","Australian Capital Territory",0
12815,"Pigs","Australian Capital Territory",0
12843,"Pigs","Australian Capital Territory",0
12874,"Pigs","Australian Capital Territory",0
12904,"Pigs","Australian Capital Territory",0
12935,"Pigs","Australian Capital Territory",0
12965,"Pigs","Australian Capital Territory",0
12996,"Pigs","Australian Capital Territory",0
13027,"Pigs","Australian Capital Territory",0
13057,"Pigs","Australian Capital Territory",0
13088,"Pigs","Australian Capital Territory",0
13118,"Pigs","Australian Capital Territory",0
13149,"Pigs","Australian Capital Territory",0
13180,"Pigs","Australian Capital Territory",0
13208,"Pigs","Australian Capital Territory",0
13239,"Pigs","Australian Capital Territory",0
13269,"Pigs","Australian Capital Territory",0
13300,"Pigs","Australian Capital Territory",0
13330,"Pigs","Australian Capital Territory",0
13361,"Pigs","Australian Capital Territory",0
13392,"Pigs","Australian Capital Territory",0
13422,"Pigs","Australian Capital Territory",0
13453,"Pigs","Australian Capital Territory",0
13483,"Pigs","Australian Capital Territory",0
13514,"Pigs","Australian Capital Territory",0
13545,"Pigs","Australian Capital Territory",0
13573,"Pigs","Australian Capital Territory",0
13604,"Pigs","Australian Capital Territory",0
13634,"Pigs","Australian Capital Territory",0
13665,"Pigs","Australian Capital Territory",0
13695,"Pigs","Australian Capital Territory",0
13726,"Pigs","Australian Capital Territory",0
13757,"Pigs","Australian Capital Territory",0
13787,"Pigs","Australian Capital Territory",0
13818,"Pigs","Australian Capital Territory",0
13848,"Pigs","Australian Capital Territory",0
13879,"Pigs","Australian Capital Territory",0
13910,"Pigs","Australian Capital Territory",0
13939,"Pigs","Australian Capital Territory",0
13970,"Pigs","Australian Capital Territory",0
14000,"Pigs","Australian Capital Territory",0
14031,"Pigs","Australian Capital Territory",0
14061,"Pigs","Australian Capital Territory",0
14092,"Pigs","Australian Capital Territory",0
14123,"Pigs","Australian Capital Territory",0
14153,"Pigs","Australian Capital Territory",0
14184,"Pigs","Australian Capital Territory",0
14214,"Pigs","Australian Capital Territory",0
14245,"Pigs","Australian Capital Territory",0
14276,"Pigs","Australian Capital Territory",0
14304,"Pigs","Australian Capital Territory",0
14335,"Pigs","Australian Capital Territory",0
14365,"Pigs","Australian Capital Territory",0
14396,"Pigs","Australian Capital Territory",0
14426,"Pigs","Australian Capital Territory",0
14457,"Pigs","Australian Capital Territory",0
14488,"Pigs","Australian Capital Territory",0
14518,"Pigs","Australian Capital Territory",0
14549,"Pigs","Australian Capital Territory",0
14579,"Pigs","Australian Capital Territory",0
14610,"Pigs","Australian Capital Territory",0
14641,"Pigs","Australian Capital Territory",0
14669,"Pigs","Australian Capital Territory",0
14700,"Pigs","Australian Capital Territory",0
14730,"Pigs","Australian Capital Territory",0
14761,"Pigs","Australian Capital Territory",0
14791,"Pigs","Australian Capital Territory",0
14822,"Pigs","Australian Capital Territory",0
14853,"Pigs","Australian Capital Territory",0
14883,"Pigs","Australian Capital Territory",0
14914,"Pigs","Australian Capital Territory",0
14944,"Pigs","Australian Capital Territory",0
14975,"Pigs","Australian Capital Territory",0
15006,"Pigs","Australian Capital Territory",0
15034,"Pigs","Australian Capital Territory",0
15065,"Pigs","Australian Capital Territory",0
15095,"Pigs","Australian Capital Territory",0
15126,"Pigs","Australian Capital Territory",0
15156,"Pigs","Australian Capital Territory",0
15187,"Pigs","Australian Capital Territory",0
15218,"Pigs","Australian Capital Territory",0
15248,"Pigs","Australian Capital Territory",0
15279,"Pigs","Australian Capital Territory",0
15309,"Pigs","Australian Capital Territory",0
15340,"Pigs","Australian Capital Territory",0
15371,"Pigs","Australian Capital Territory",0
15400,"Pigs","Australian Capital Territory",0
15431,"Pigs","Australian Capital Territory",0
15461,"Pigs","Australian Capital Territory",0
15492,"Pigs","Australian Capital Territory",0
15522,"Pigs","Australian Capital Territory",0
15553,"Pigs","Australian Capital Territory",0
15584,"Pigs","Australian Capital Territory",0
15614,"Pigs","Australian Capital Territory",0
15645,"Pigs","Australian Capital Territory",0
15675,"Pigs","Australian Capital Territory",0
15706,"Pigs","Australian Capital Territory",0
15737,"Pigs","Australian Capital Territory",0
15765,"Pigs","Australian Capital Territory",0
15796,"Pigs","Australian Capital Territory",0
15826,"Pigs","Australian Capital Territory",0
15857,"Pigs","Australian Capital Territory",0
15887,"Pigs","Australian Capital Territory",0
15918,"Pigs","Australian Capital Territory",0
15949,"Pigs","Australian Capital Territory",0
15979,"Pigs","Australian Capital Territory",0
16010,"Pigs","Australian Capital Territory",0
16040,"Pigs","Australian Capital Territory",0
16071,"Pigs","Australian Capital Territory",0
16102,"Pigs","Australian Capital Territory",0
16130,"Pigs","Australian Capital Territory",0
16161,"Pigs","Australian Capital Territory",0
16191,"Pigs","Australian Capital Territory",0
16222,"Pigs","Australian Capital Territory",0
16252,"Pigs","Australian Capital Territory",0
16283,"Pigs","Australian Capital Territory",0
16314,"Pigs","Australian Capital Territory",0
16344,"Pigs","Australian Capital Territory",0
16375,"Pigs","Australian Capital Territory",0
16405,"Pigs","Australian Capital Territory",0
16436,"Pigs","Australian Capital Territory",0
16467,"Pigs","Australian Capital Territory",0
16495,"Pigs","Australian Capital Territory",0
16526,"Pigs","Australian Capital Territory",0
16556,"Pigs","Australian Capital Territory",0
16587,"Pigs","Australian Capital Territory",0
16617,"Pigs","Australian Capital Territory",0
16648,"Pigs","Australian Capital Territory",0
16679,"Pigs","Australian Capital Territory",0
16709,"Pigs","Australian Capital Territory",0
16740,"Pigs","Australian Capital Territory",0
16770,"Pigs","Australian Capital Territory",0
16801,"Pigs","Australian Capital Territory",0
16832,"Pigs","Australian Capital Territory",0
16861,"Pigs","Australian Capital Territory",0
16892,"Pigs","Australian Capital Territory",0
16922,"Pigs","Australian Capital Territory",0
16953,"Pigs","Australian Capital Territory",0
16983,"Pigs","Australian Capital Territory",0
17014,"Pigs","Australian Capital Territory",0
17045,"Pigs","Australian Capital Territory",0
17075,"Pigs","Australian Capital Territory",0
17106,"Pigs","Australian Capital Territory",0
17136,"Pigs","Australian Capital Territory",0
17167,"Pigs","Australian Capital Territory",0
17198,"Pigs","Australian Capital Territory",0
17226,"Pigs","Australian Capital Territory",0
17257,"Pigs","Australian Capital Territory",0
17287,"Pigs","Australian Capital Territory",0
17318,"Pigs","Australian Capital Territory",0
17348,"Pigs","Australian Capital Territory",0
17379,"Pigs","Australian Capital Territory",0
17410,"Pigs","Australian Capital Territory",0
17440,"Pigs","Australian Capital Territory",0
17471,"Pigs","Australian Capital Territory",0
17501,"Pigs","Australian Capital Territory",0
17532,"Pigs","Australian Capital Territory",0
17563,"Pigs","Australian Capital Territory",0
17591,"Pigs","Australian Capital Territory",0
17622,"Pigs","Australian Capital Territory",0
17652,"Pigs","Australian Capital Territory",0
17683,"Pigs","Australian Capital Territory",0
17713,"Pigs","Australian Capital Territory",0
17744,"Pigs","Australian Capital Territory",0
17775,"Pigs","Australian Capital Territory",0
17805,"Pigs","Australian Capital Territory",0
17836,"Pigs","Australian Capital Territory",0
17866,"Pigs","Australian Capital Territory",0
912,"Pigs","New South Wales",97400
943,"Pigs","New South Wales",114700
974,"Pigs","New South Wales",109900
1004,"Pigs","New South Wales",108300
1035,"Pigs","New South Wales",122200
1065,"Pigs","New South Wales",106900
1096,"Pigs","New South Wales",96600
1127,"Pigs","New South Wales",96700
1155,"Pigs","New South Wales",121200
1186,"Pigs","New South Wales",99300
1216,"Pigs","New South Wales",138200
1247,"Pigs","New South Wales",112200
1277,"Pigs","New South Wales",111700
1308,"Pigs","New South Wales",118200
1339,"Pigs","New South Wales",105200
1369,"Pigs","New South Wales",110400
1400,"Pigs","New South Wales",103000
1430,"Pigs","New South Wales",103600
1461,"Pigs","New South Wales",82500
1492,"Pigs","New South Wales",79600
1520,"Pigs","New South Wales",87300
1551,"Pigs","New South Wales",86900
1581,"Pigs","New South Wales",90300
1612,"Pigs","New South Wales",87400
1642,"Pigs","New South Wales",95200
1673,"Pigs","New South Wales",71200
1704,"Pigs","New South Wales",89400
1734,"Pigs","New South Wales",92900
1765,"Pigs","New South Wales",92200
1795,"Pigs","New South Wales",91700
1826,"Pigs","New South Wales",66900
1857,"Pigs","New South Wales",69500
1885,"Pigs","New South Wales",76300
1916,"Pigs","New South Wales",79400
1946,"Pigs","New South Wales",76900
1977,"Pigs","New South Wales",77200
2007,"Pigs","New South Wales",79100
2038,"Pigs","New South Wales",78100
2069,"Pigs","New South Wales",83200
2099,"Pigs","New South Wales",83400
2130,"Pigs","New South Wales",78000
2160,"Pigs","New South Wales",86900
2191,"Pigs","New South Wales",64600
2222,"Pigs","New South Wales",68600
2251,"Pigs","New South Wales",74800
2282,"Pigs","New South Wales",74000
2312,"Pigs","New South Wales",76400
2343,"Pigs","New South Wales",80700
2373,"Pigs","New South Wales",85700
2404,"Pigs","New South Wales",83400
2435,"Pigs","New South Wales",93300
2465,"Pigs","New South Wales",84100
2496,"Pigs","New South Wales",81300
2526,"Pigs","New South Wales",99000
2557,"Pigs","New South Wales",65600
2588,"Pigs","New South Wales",73400
2616,"Pigs","New South Wales",94500
2647,"Pigs","New South Wales",79700
2677,"Pigs","New South Wales",85100
2708,"Pigs","New South Wales",99300
2738,"Pigs","New South Wales",94500
2769,"Pigs","New South Wales",97900
2800,"Pigs","New South Wales",94200
2830,"Pigs","New South Wales",88200
2861,"Pigs","New South Wales",99000
2891,"Pigs","New South Wales",101300
2922,"Pigs","New South Wales",70900
2953,"Pigs","New South Wales",84900
2981,"Pigs","New South Wales",88900
3012,"Pigs","New South Wales",85600
3042,"Pigs","New South Wales",100700
3073,"Pigs","New South Wales",99200
3103,"Pigs","New South Wales",87300
3134,"Pigs","New South Wales",97900
3165,"Pigs","New South Wales",89300
3195,"Pigs","New South Wales",90700
3226,"Pigs","New South Wales",100700
3256,"Pigs","New South Wales",94300
3287,"Pigs","New South Wales",74400
3318,"Pigs","New South Wales",75100
3346,"Pigs","New South Wales",85700
3377,"Pigs","New South Wales",82800
3407,"Pigs","New South Wales",100400
3438,"Pigs","New South Wales",80800
3468,"Pigs","New South Wales",85200
3499,"Pigs","New South Wales",95600
3530,"Pigs","New South Wales",83900
3560,"Pigs","New South Wales",104600
3591,"Pigs","New South Wales",94900
3621,"Pigs","New South Wales",97500
3652,"Pigs","New South Wales",82500
3683,"Pigs","New South Wales",85200
3712,"Pigs","New South Wales",104900
3743,"Pigs","New South Wales",92100
3773,"Pigs","New South Wales",93000
3804,"Pigs","New South Wales",100800
3834,"Pigs","New South Wales",114600
3865,"Pigs","New South Wales",100900
3896,"Pigs","New South Wales",99500
3926,"Pigs","New South Wales",107700
3957,"Pigs","New South Wales",96400
3987,"Pigs","New South Wales",111200
4018,"Pigs","New South Wales",76000
4049,"Pigs","New South Wales",82500
4077,"Pigs","New South Wales",95500
4108,"Pigs","New South Wales",93000
4138,"Pigs","New South Wales",91700
4169,"Pigs","New South Wales",98100
4199,"Pigs","New South Wales",106600
4230,"Pigs","New South Wales",93800
4261,"Pigs","New South Wales",95200
4291,"Pigs","New South Wales",86100
4322,"Pigs","New South Wales",87300
4352,"Pigs","New South Wales",107100
4383,"Pigs","New South Wales",65600
4414,"Pigs","New South Wales",73000
4442,"Pigs","New South Wales",93400
4473,"Pigs","New South Wales",81600
4503,"Pigs","New South Wales",80400
4534,"Pigs","New South Wales",90900
4564,"Pigs","New South Wales",88000
4595,"Pigs","New South Wales",85100
4626,"Pigs","New South Wales",96100
4656,"Pigs","New South Wales",90100
4687,"Pigs","New South Wales",96900
4717,"Pigs","New South Wales",104300
4748,"Pigs","New South Wales",73300
4779,"Pigs","New South Wales",79200
4807,"Pigs","New South Wales",93400
4838,"Pigs","New South Wales",80300
4868,"Pigs","New South Wales",91400
4899,"Pigs","New South Wales",106700
4929,"Pigs","New South Wales",96500
4960,"Pigs","New South Wales",100400
4991,"Pigs","New South Wales",90700
5021,"Pigs","New South Wales",91700
5052,"Pigs","New South Wales",104000
5082,"Pigs","New South Wales",99000
5113,"Pigs","New South Wales",75100
5144,"Pigs","New South Wales",88500
5173,"Pigs","New South Wales",90500
5204,"Pigs","New South Wales",80300
5234,"Pigs","New South Wales",101100
5265,"Pigs","New South Wales",87800
5295,"Pigs","New South Wales",93800
5326,"Pigs","New South Wales",95500
5357,"Pigs","New South Wales",81000
5387,"Pigs","New South Wales",101400
5418,"Pigs","New South Wales",91600
5448,"Pigs","New South Wales",87300
5479,"Pigs","New South Wales",77400
5510,"Pigs","New South Wales",78300
5538,"Pigs","New South Wales",88100
5569,"Pigs","New South Wales",84100
5599,"Pigs","New South Wales",98600
5630,"Pigs","New South Wales",88000
5660,"Pigs","New South Wales",112800
5691,"Pigs","New South Wales",105900
5722,"Pigs","New South Wales",107900
5752,"Pigs","New South Wales",120500
5783,"Pigs","New South Wales",115600
5813,"Pigs","New South Wales",119700
5844,"Pigs","New South Wales",94600
5875,"Pigs","New South Wales",98900
5903,"Pigs","New South Wales",109000
5934,"Pigs","New South Wales",113200
5964,"Pigs","New South Wales",114400
5995,"Pigs","New South Wales",117200
6025,"Pigs","New South Wales",125800
6056,"Pigs","New South Wales",123000
6087,"Pigs","New South Wales",133800
6117,"Pigs","New South Wales",133000
6148,"Pigs","New South Wales",120400
6178,"Pigs","New South Wales",144900
6209,"Pigs","New South Wales",106800
6240,"Pigs","New South Wales",110100
6268,"Pigs","New South Wales",120500
6299,"Pigs","New South Wales",122000
6329,"Pigs","New South Wales",135500
6360,"Pigs","New South Wales",133200
6390,"Pigs","New South Wales",136900
6421,"Pigs","New South Wales",124100
6452,"Pigs","New South Wales",138600
6482,"Pigs","New South Wales",138500
6513,"Pigs","New South Wales",126800
6543,"Pigs","New South Wales",146700
6574,"Pigs","New South Wales",111400
6605,"Pigs","New South Wales",120200
6634,"Pigs","New South Wales",146600
6665,"Pigs","New South Wales",120700
6695,"Pigs","New South Wales",139100
6726,"Pigs","New South Wales",146400
6756,"Pigs","New South Wales",126100
6787,"Pigs","New South Wales",147100
6818,"Pigs","New South Wales",141400
6848,"Pigs","New South Wales",126600
6879,"Pigs","New South Wales",138600
6909,"Pigs","New South Wales",151300
6940,"Pigs","New South Wales",109900
6971,"Pigs","New South Wales",124100
6999,"Pigs","New South Wales",117300
7030,"Pigs","New South Wales",121500
7060,"Pigs","New South Wales",142900
7091,"Pigs","New South Wales",153700
7121,"Pigs","New South Wales",130000
7152,"Pigs","New South Wales",141800
7183,"Pigs","New South Wales",137100
7213,"Pigs","New South Wales",127000
7244,"Pigs","New South Wales",140700
7274,"Pigs","New South Wales",137400
7305,"Pigs","New South Wales",124200
7336,"Pigs","New South Wales",115900
7364,"Pigs","New South Wales",145200
7395,"Pigs","New South Wales",124600
7425,"Pigs","New South Wales",148700
7456,"Pigs","New South Wales",134600
7486,"Pigs","New South Wales",120100
7517,"Pigs","New South Wales",127900
7548,"Pigs","New South Wales",125500
7578,"Pigs","New South Wales",123900
7609,"Pigs","New South Wales",116100
7639,"Pigs","New South Wales",133100
7670,"Pigs","New South Wales",111700
7701,"Pigs","New South Wales",113300
7729,"Pigs","New South Wales",127400
7760,"Pigs","New South Wales",117700
7790,"Pigs","New South Wales",131500
7821,"Pigs","New South Wales",132200
7851,"Pigs","New South Wales",131800
7882,"Pigs","New South Wales",121800
7913,"Pigs","New South Wales",128500
7943,"Pigs","New South Wales",123800
7974,"Pigs","New South Wales",126000
8004,"Pigs","New South Wales",140500
8035,"Pigs","New South Wales",115800
8066,"Pigs","New South Wales",121000
8095,"Pigs","New South Wales",148800
8126,"Pigs","New South Wales",123800
8156,"Pigs","New South Wales",124100
8187,"Pigs","New South Wales",140200
8217,"Pigs","New South Wales",120800
8248,"Pigs","New South Wales",121500
8279,"Pigs","New South Wales",133400
8309,"Pigs","New South Wales",120900
8340,"Pigs","New South Wales",122700
8370,"Pigs","New South Wales",147200
8401,"Pigs","New South Wales",100200
8432,"Pigs","New South Wales",108400
8460,"Pigs","New South Wales",135500
8491,"Pigs","New South Wales",113500
8521,"Pigs","New South Wales",119200
8552,"Pigs","New South Wales",137300
8582,"Pigs","New South Wales",124300
8613,"Pigs","New South Wales",115400
8644,"Pigs","New South Wales",127800
8674,"Pigs","New South Wales",112000
8705,"Pigs","New South Wales",118500
8735,"Pigs","New South Wales",138500
8766,"Pigs","New South Wales",103900
8797,"Pigs","New South Wales",118100
8825,"Pigs","New South Wales",143900
8856,"Pigs","New South Wales",122800
8886,"Pigs","New South Wales",127800
8917,"Pigs","New South Wales",137800
8947,"Pigs","New South Wales",110300
8978,"Pigs","New South Wales",136100
9009,"Pigs","New South Wales",124500
9039,"Pigs","New South Wales",121500
9070,"Pigs","New South Wales",129200
9100,"Pigs","New South Wales",142600
9131,"Pigs","New South Wales",110000
9162,"Pigs","New South Wales",114400
9190,"Pigs","New South Wales",131800
9221,"Pigs","New South Wales",113000
9251,"Pigs","New South Wales",132800
9282,"Pigs","New South Wales",139400
9312,"Pigs","New South Wales",117300
9343,"Pigs","New South Wales",119600
9374,"Pigs","New South Wales",126400
9404,"Pigs","New South Wales",113600
9435,"Pigs","New South Wales",117500
9465,"Pigs","New South Wales",137400
9496,"Pigs","New South Wales",107900
9527,"Pigs","New South Wales",106600
9556,"Pigs","New South Wales",113400
9587,"Pigs","New South Wales",106600
9617,"Pigs","New South Wales",124400
9648,"Pigs","New South Wales",117300
9678,"Pigs","New South Wales",117900
9709,"Pigs","New South Wales",113000
9740,"Pigs","New South Wales",121700
9770,"Pigs","New South Wales",109900
9801,"Pigs","New South Wales",109800
9831,"Pigs","New South Wales",130900
9862,"Pigs","New South Wales",96900
9893,"Pigs","New South Wales",94500
9921,"Pigs","New South Wales",108500
9952,"Pigs","New South Wales",108200
9982,"Pigs","New South Wales",108400
10013,"Pigs","New South Wales",118700
10043,"Pigs","New South Wales",119700
10074,"Pigs","New South Wales",105400
10105,"Pigs","New South Wales",119000
10135,"Pigs","New South Wales",116400
10166,"Pigs","New South Wales",107500
10196,"Pigs","New South Wales",134100
10227,"Pigs","New South Wales",100300
10258,"Pigs","New South Wales",104800
10286,"Pigs","New South Wales",119100
10317,"Pigs","New South Wales",116100
10347,"Pigs","New South Wales",119200
10378,"Pigs","New South Wales",130400
10408,"Pigs","New South Wales",116100
10439,"Pigs","New South Wales",100600
10470,"Pigs","New South Wales",114300
10500,"Pigs","New South Wales",109200
10531,"Pigs","New South Wales",107200
10561,"Pigs","New South Wales",132700
10592,"Pigs","New South Wales",92000
10623,"Pigs","New South Wales",115600
10651,"Pigs","New South Wales",123900
10682,"Pigs","New South Wales",104500
10712,"Pigs","New South Wales",115600
10743,"Pigs","New South Wales",115400
10773,"Pigs","New South Wales",107400
10804,"Pigs","New South Wales",106200
10835,"Pigs","New South Wales",117600
10865,"Pigs","New South Wales",106000
10896,"Pigs","New South Wales",101800
10926,"Pigs","New South Wales",132900
10957,"Pigs","New South Wales",106900
10988,"Pigs","New South Wales",109300
11017,"Pigs","New South Wales",133400
11048,"Pigs","New South Wales",103600
11078,"Pigs","New South Wales",135400
11109,"Pigs","New South Wales",147600
11139,"Pigs","New South Wales",141100
11170,"Pigs","New South Wales",141000
11201,"Pigs","New South Wales",147100
11231,"Pigs","New South Wales",134800
11262,"Pigs","New South Wales",127700
11292,"Pigs","New South Wales",154200
11323,"Pigs","New South Wales",136400
11354,"Pigs","New South Wales",135800
11382,"Pigs","New South Wales",157400
11413,"Pigs","New South Wales",136600
11443,"Pigs","New South Wales",162100
11474,"Pigs","New South Wales",165300
11504,"Pigs","New South Wales",154200
11535,"Pigs","New South Wales",152700
11566,"Pigs","New South Wales",167100
11596,"Pigs","New South Wales",159900
11627,"Pigs","New South Wales",136700
11657,"Pigs","New South Wales",169300
11688,"Pigs","New South Wales",145800
11719,"Pigs","New South Wales",141900
11747,"Pigs","New South Wales",165200
11778,"Pigs","New South Wales",153300
11808,"Pigs","New South Wales",169300
11839,"Pigs","New South Wales",169600
11869,"Pigs","New South Wales",156700
11900,"Pigs","New South Wales",151100
11931,"Pigs","New South Wales",165200
11961,"Pigs","New South Wales",155000
11992,"Pigs","New South Wales",148800
12022,"Pigs","New South Wales",166700
12053,"Pigs","New South Wales",158300
12084,"Pigs","New South Wales",136600
12112,"Pigs","New South Wales",146600
12143,"Pigs","New South Wales",155700
12173,"Pigs","New South Wales",166000
12204,"Pigs","New South Wales",153900
12234,"Pigs","New South Wales",173000
12265,"Pigs","New South Wales",140800
12296,"Pigs","New South Wales",140100
12326,"Pigs","New South Wales",160500
12357,"Pigs","New South Wales",130600
12387,"Pigs","New South Wales",148300
12418,"Pigs","New South Wales",127100
12449,"Pigs","New South Wales",130600
12478,"Pigs","New South Wales",156900
12509,"Pigs","New South Wales",130700
12539,"Pigs","New South Wales",145800
12570,"Pigs","New South Wales",166700
12600,"Pigs","New South Wales",134900
12631,"Pigs","New South Wales",131300
12662,"Pigs","New South Wales",149800
12692,"Pigs","New South Wales",121100
12723,"Pigs","New South Wales",122400
12753,"Pigs","New South Wales",149000
12784,"Pigs","New South Wales",107400
12815,"Pigs","New South Wales",124300
12843,"Pigs","New South Wales",150900
12874,"Pigs","New South Wales",126500
12904,"Pigs","New South Wales",138500
12935,"Pigs","New South Wales",158500
12965,"Pigs","New South Wales",137800
12996,"Pigs","New South Wales",139000
13027,"Pigs","New South Wales",147700
13057,"Pigs","New South Wales",132800
13088,"Pigs","New South Wales",137900
13118,"Pigs","New South Wales",150800
13149,"Pigs","New South Wales",113500
13180,"Pigs","New South Wales",116800
13208,"Pigs","New South Wales",143800
13239,"Pigs","New South Wales",118000
13269,"Pigs","New South Wales",144400
13300,"Pigs","New South Wales",150500
13330,"Pigs","New South Wales",126400
13361,"Pigs","New South Wales",127000
13392,"Pigs","New South Wales",143300
13422,"Pigs","New South Wales",124300
13453,"Pigs","New South Wales",136900
13483,"Pigs","New South Wales",144200
13514,"Pigs","New South Wales",121700
13545,"Pigs","New South Wales",124300
13573,"Pigs","New South Wales",145500
13604,"Pigs","New South Wales",116500
13634,"Pigs","New South Wales",140500
13665,"Pigs","New South Wales",150700
13695,"Pigs","New South Wales",132400
13726,"Pigs","New South Wales",132100
13757,"Pigs","New South Wales",142100
13787,"Pigs","New South Wales",127000
13818,"Pigs","New South Wales",129600
13848,"Pigs","New South Wales",146600
13879,"Pigs","New South Wales",118000
13910,"Pigs","New South Wales",119100
13939,"Pigs","New South Wales",137900
13970,"Pigs","New South Wales",114600
14000,"Pigs","New South Wales",100800
14031,"Pigs","New South Wales",91500
14061,"Pigs","New South Wales",83400
14092,"Pigs","New South Wales",78100
14123,"Pigs","New South Wales",82400
14153,"Pigs","New South Wales",80900
14184,"Pigs","New South Wales",79500
14214,"Pigs","New South Wales",97100
14245,"Pigs","New South Wales",87600
14276,"Pigs","New South Wales",75500
14304,"Pigs","New South Wales",84400
14335,"Pigs","New South Wales",93800
14365,"Pigs","New South Wales",83600
14396,"Pigs","New South Wales",86400
14426,"Pigs","New South Wales",93200
14457,"Pigs","New South Wales",77100
14488,"Pigs","New South Wales",85400
14518,"Pigs","New South Wales",91900
14549,"Pigs","New South Wales",81000
14579,"Pigs","New South Wales",96100
14610,"Pigs","New South Wales",75900
14641,"Pigs","New South Wales",68400
14669,"Pigs","New South Wales",89100
14700,"Pigs","New South Wales",70000
14730,"Pigs","New South Wales",72100
14761,"Pigs","New South Wales",73300
14791,"Pigs","New South Wales",69100
14822,"Pigs","New South Wales",67000
14853,"Pigs","New South Wales",81600
14883,"Pigs","New South Wales",64400
14914,"Pigs","New South Wales",65900
14944,"Pigs","New South Wales",88100
